round_epochs,val_loss,val_f1score,val_acc,loss,f1score,acc,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,kernel_initializer,last_activation,losses,lr,network,optimizer,shapes
100,10.535026221247444,0.5040644616411444,0.33918128846681606,7.848469288504902,0.53488229896555,0.4949748725747343,relu,44,0.5,100,20,0,random_normal,sigmoid,binary_crossentropy,1.25,dense,<class 'keras.optimizers.SGD'>,funnel
150,0.14460944170840304,0.0,0.6608187183302049,0.12335566083090989,0.10633281794325192,0.6030150726811969,relu,44,0.8,150,20,4,glorot_normal,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Adam'>,triangle
100,0.1472225827954666,0.0,0.6608187183302049,0.12771636614547902,0.01381909383002238,0.6030150735797595,relu,44,0.8,100,20,2,random_uniform,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.SGD'>,brick
50,9.838032426889876,0.49677590354841356,0.3391812844583166,5.973876590704798,0.4943797186990479,0.5778894508304309,relu,20,0.8,50,20,0,random_normal,sigmoid,binary_crossentropy,1.25,dense,<class 'keras.optimizers.Adadelta'>,triangle
200,0.14713036517302194,0.0,0.6608187183302049,0.16948343648682887,0.0,0.6080401968117335,relu,44,0.5,200,30,1,random_normal,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Adadelta'>,brick
100,0.14713036752583689,0.0,0.6608187137988576,0.16784487440058934,0.0,0.6130653257346034,relu,12,0.0,100,10,4,glorot_normal,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Nadam'>,funnel
100,5.466956361692551,0.0,0.6608187183302049,5.631887249012089,0.1189084867736203,0.6180904450728066,relu,44,0.8,100,30,0,glorot_normal,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.Nadam'>,funnel
50,0.1471303697043692,0.0,0.660818716587379,0.1678448760479539,0.0,0.6130653387637593,relu,28,0.0,50,30,0,glorot_normal,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.SGD'>,triangle
100,0.14713036517302194,0.0,0.6608187183302049,0.1678448708812196,0.0,0.6130653266331658,relu,44,0.1,100,20,5,glorot_normal,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Nadam'>,brick
50,0.1471303697043692,0.0,0.660818716587379,0.1446351151370523,0.34399846997392836,0.5954773869346733,elu,28,0.8,50,30,3,glorot_uniform,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.Nadam'>,triangle
50,0.14713036517302194,0.0,0.6608187183302049,0.16784487005753732,0.0,0.6130653266331658,relu,44,0.0,50,30,5,glorot_uniform,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Nadam'>,brick
100,0.2866505377473887,0.49677590354841356,0.3391812844583166,0.26593602976607317,0.5489817904168038,0.38693467568812057,relu,20,0.0,100,30,1,glorot_normal,sigmoid,logcosh,1,dense,<class 'keras.optimizers.SGD'>,brick
150,0.6437384318887142,0.0,0.660818716587379,0.6662550287031049,0.0,0.6130653230389159,relu,28,0.1,150,30,3,glorot_normal,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.Nadam'>,triangle
50,0.14713036600086424,0.0,0.6608187078732496,0.16784487440058934,0.0,0.6130653258843638,elu,20,0.1,50,20,0,glorot_uniform,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Nadam'>,triangle
100,0.2866505377473887,0.49677590354841356,0.3391812844583166,0.26593603171295854,0.5525982904074779,0.38693467411563626,relu,20,0.0,100,20,3,glorot_uniform,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Adam'>,funnel
50,0.3068199682305431,0.7752350962650009,0.8771929713020548,0.243196214750484,0.8719273907455367,0.9120603062998709,elu,44,0.1,50,10,5,glorot_uniform,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.Nadam'>,brick
150,0.02164178829516246,0.8851821366806476,0.9298245516436839,0.01750306433988688,0.9206293425967346,0.9472361752136269,elu,20,0.1,150,30,2,random_normal,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.Adam'>,triangle
50,0.32535903626366663,0.8168923948940477,0.9064327603892276,0.6888184099266278,0.6983967372520485,0.7613065374556498,elu,36,0.1,50,10,3,glorot_uniform,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Adadelta'>,brick
150,0.14713036517302194,0.0,0.6608187183302049,0.14250222275305033,0.349891317399902,0.6708542665644507,elu,44,0.5,150,40,0,random_normal,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Adam'>,funnel
150,5.4669564592908,0.0,0.6608187078732496,3.9344699382781982,0.10513243363730272,0.5829145782556965,elu,20,0.8,150,30,2,glorot_normal,sigmoid,binary_crossentropy,1.25,dense,<class 'keras.optimizers.Nadam'>,brick
50,0.6477421940418712,0.0,0.660818716587379,0.9290308272419263,0.07189735890033856,0.5979899449564104,elu,28,0.5,50,30,5,glorot_uniform,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.SGD'>,funnel
50,0.6580641886644196,0.0,0.6608187137988576,0.6687700233267779,0.09052404027488363,0.6206030176213039,elu,12,0.1,50,10,2,random_uniform,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.SGD'>,triangle
200,0.1471303697043692,0.0,0.660818716587379,0.17088809878981892,0.009380233946757102,0.6055276360943089,elu,28,0.5,200,40,2,glorot_normal,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Nadam'>,brick
150,0.6405377388000488,0.0,0.6608187211187262,0.6361620388737875,0.31861435296247953,0.653266325368354,relu,36,0.8,150,30,5,random_uniform,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.Adadelta'>,brick
100,5.02042583833661,0.5040644616411444,0.33918128846681606,1.6460199404002434,0.05369705021680899,0.5804020058569597,relu,44,0.8,100,20,2,glorot_uniform,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.Adam'>,funnel
150,0.03192122596484876,0.8558061366889909,0.9064327555093151,0.0461125641162671,0.8222290472169618,0.876884425105761,relu,44,0.1,150,10,1,random_normal,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Adam'>,brick
150,0.028597457279893365,0.8403754356311776,0.9122806947830825,0.01922848052696217,0.9233572683741699,0.9422110519816528,elu,28,0.0,150,10,4,random_normal,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Adam'>,triangle
200,5.4669564592908,0.0,0.6608187078732496,4.921077186138786,0.023729758496260522,0.6105527602248455,relu,20,0.8,200,40,1,glorot_uniform,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.Adam'>,brick
100,0.14713036517302194,0.0,0.6608187183302049,0.16248344281810012,0.1543309793400405,0.6206030186696269,relu,44,0.5,100,20,2,glorot_uniform,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Adadelta'>,brick
200,0.14315553776353424,0.0,0.660818716587379,0.11639741643439586,0.022548640343412082,0.6180904609474105,elu,28,0.8,200,10,4,glorot_uniform,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.Adam'>,brick
150,0.14713036752583689,0.0,0.6608187137988576,0.1682757548800665,0.16812632880618225,0.5778894484342643,relu,12,0.5,150,10,4,glorot_normal,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Adadelta'>,brick
200,0.14713036752583689,0.0,0.6608187137988576,0.15642820568240468,0.2340337839258376,0.6055276396885589,relu,12,0.8,200,30,1,glorot_normal,sigmoid,logcosh,1,dense,<class 'keras.optimizers.SGD'>,brick
150,0.3000341271988405,0.8286235890193292,0.906432747143751,0.20529445936323035,0.9224394859381058,0.9371859236578246,elu,20,0.0,150,30,0,glorot_uniform,sigmoid,binary_crossentropy,1.25,dense,<class 'keras.optimizers.Nadam'>,triangle
50,0.14713036600086424,0.0,0.6608187078732496,0.14688217422770494,0.14135402156479993,0.5804020163401886,elu,20,0.8,50,10,1,random_uniform,sigmoid,logcosh,1,dense,<class 'keras.optimizers.SGD'>,brick
150,0.6451890688193472,0.0,0.6608187211187262,0.6727684718280581,0.030993198779360135,0.6206030078868771,elu,36,0.8,150,10,4,random_normal,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.Adadelta'>,brick
150,0.14713036752583689,0.0,0.6608187137988576,0.16782003656104583,0.0,0.613065328879572,relu,12,0.5,150,40,0,glorot_uniform,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Adadelta'>,funnel
50,0.6489981489571911,0.0,0.6608187183302049,0.6601362680670005,0.13188660099877783,0.6356783835732158,elu,44,0.8,50,20,2,random_uniform,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.Nadam'>,funnel
50,5.426727286556311,0.0,0.6608187137988576,3.906025502549943,0.2970632099027011,0.54773869107117,relu,12,0.8,50,20,1,glorot_normal,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.Adam'>,triangle
50,0.03395754708881266,0.7410308757023505,0.8947368448937846,0.022236759821187013,0.9160204859235179,0.9346733536552544,elu,20,0.0,50,30,5,glorot_uniform,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.Adadelta'>,triangle
200,0.14713036700298912,0.0,0.6608187211187262,0.16784487282810498,0.0,0.6130653239374784,elu,36,0.1,200,30,0,glorot_normal,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.Nadam'>,funnel
50,0.11694650282288155,0.0,0.6608187183302049,0.11798279099727994,0.0,0.6130653200437076,relu,44,0.0,50,40,1,glorot_uniform,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.SGD'>,funnel
200,10.53502689049258,0.5012218075537542,0.339181286375425,2.769706514612514,0.22363714379581376,0.5452261315518289,relu,28,0.8,200,10,1,glorot_uniform,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.Adam'>,triangle
150,0.14713036752583689,0.0,0.6608187137988576,0.19016931696453288,0.21488827257300142,0.5653266355619958,relu,12,0.8,150,40,0,glorot_uniform,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.SGD'>,funnel
200,5.466956361692551,0.0,0.6608187183302049,5.318680204937806,0.3036954428382854,0.5577889390327223,relu,44,0.8,200,30,0,random_normal,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Adadelta'>,triangle
150,0.14140627415556656,0.0,0.6608187211187262,0.11613380998822313,0.04673366488224298,0.6005025173551474,elu,36,0.8,150,10,3,glorot_normal,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.Nadam'>,funnel
150,0.645356399622577,0.0,0.6608187078732496,0.667421159432761,0.0,0.6130653266331658,relu,20,0.1,150,40,4,glorot_normal,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.Nadam'>,funnel
100,0.6527165237225985,0.0,0.6608187211187262,0.6690590130024819,0.0,0.6130653266331658,relu,36,0.0,100,20,1,random_uniform,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.SGD'>,triangle
150,0.6401639319302743,0.0,0.6608187137988576,0.6192498066317496,0.22097498732595588,0.6708542743519922,elu,12,0.8,150,20,2,random_uniform,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Adadelta'>,triangle
100,0.02680536860713125,0.837447098124097,0.918128642422414,0.027450503974488408,0.8764251051236637,0.9195979851574155,elu,20,0.1,100,10,3,random_normal,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Adam'>,brick
50,0.14713036517302194,0.0,0.6608187183302049,0.1470656383726465,0.0,0.6130653341211866,relu,44,0.8,50,10,0,glorot_uniform,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Nadam'>,triangle
50,5.466956305922124,0.0,0.6608187137988576,5.035850177458183,0.29024774465129605,0.5276381891576489,elu,12,0.8,50,20,3,glorot_normal,sigmoid,binary_crossentropy,1.25,dense,<class 'keras.optimizers.SGD'>,triangle
50,0.11258360185818365,0.0,0.6608187078732496,0.11527375169285578,0.0,0.61306532813077,relu,20,0.1,50,30,1,random_normal,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.SGD'>,funnel
150,5.466956361692551,0.0,0.6608187183302049,3.9379172689584396,0.16448306108838948,0.5653266358615165,elu,44,0.5,150,30,1,glorot_uniform,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.SGD'>,triangle
200,0.10410724501860769,0.0,0.6608187137988576,0.1066778461687529,0.3112031774005698,0.643216078604885,elu,12,0.5,200,40,4,glorot_uniform,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Adam'>,funnel
200,0.10941352791082092,0.0,0.6608187183302049,0.11370059106517677,0.0,0.6130653242369992,relu,44,0.8,200,40,3,random_normal,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Adam'>,funnel
100,5.466956289190995,0.0,0.6608187211187262,6.236650064362952,0.0,0.6130653320245407,elu,36,0.1,100,30,4,glorot_uniform,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.SGD'>,brick
150,0.14713036752583689,0.0,0.6608187137988576,0.17182406517279208,0.11311317104191038,0.5879396987919832,relu,12,0.8,150,30,0,random_normal,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.SGD'>,brick
200,0.02746292850139996,0.8506265198975279,0.9181286619420637,0.027849990548097982,0.8794684089607929,0.9246231191721394,relu,12,0.1,200,30,5,glorot_normal,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Adam'>,funnel
150,0.16477848040430168,0.8953962545645865,0.9356725153170133,0.13523774139171268,0.9021264542287318,0.9321607932373507,relu,36,0.0,150,30,5,glorot_uniform,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.Nadam'>,triangle
150,0.14713036600086424,0.0,0.6608187078732496,0.17605475969050996,0.03593725699875223,0.5929648275650925,elu,20,0.5,150,40,1,glorot_normal,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Adadelta'>,triangle
50,0.14713036752583689,0.0,0.6608187137988576,0.19782185427208043,0.36669959554720166,0.5351758781989017,elu,12,0.8,50,40,1,glorot_uniform,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Adadelta'>,brick
50,0.31174761030757636,0.8176552130464922,0.9181286535764995,0.44968667566476755,0.7290842817656359,0.8341708542713567,relu,12,0.1,50,30,3,glorot_uniform,sigmoid,binary_crossentropy,1.25,dense,<class 'keras.optimizers.Adadelta'>,funnel
200,0.02766442553777444,0.8574372087305749,0.9181286511365433,0.02475738326490075,0.9071324147171711,0.932160813604767,elu,44,0.1,200,40,2,random_uniform,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Adadelta'>,triangle
100,0.1471303697043692,0.0,0.660818716587379,0.19573822767291238,0.3296724620027159,0.542713564244946,elu,28,0.8,100,40,0,glorot_uniform,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.Nadam'>,brick
150,5.4669564592908,0.0,0.6608187078732496,6.181123177609851,0.01889790572113727,0.6080401953141293,relu,20,0.5,150,20,2,glorot_uniform,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.Nadam'>,brick
100,0.6463108651819285,0.0,0.660818716587379,0.8244223301135116,0.01563372219627227,0.6030150696859887,relu,28,0.5,100,40,3,glorot_uniform,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.Adam'>,funnel
150,0.08157130422299369,0.45874092749684875,0.7777777634866057,0.0207668752854119,0.9082015213654868,0.9371859344405744,relu,44,0.0,150,30,5,random_normal,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Nadam'>,triangle
50,0.6457688431990775,0.0,0.6608187183302049,0.6674008752832461,0.0,0.6130653242369992,elu,44,0.0,50,10,4,random_normal,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Adadelta'>,triangle
50,0.036902807565128204,0.706620054286823,0.8947368504708273,0.03625642291817758,0.8538156645980912,0.9095477404905923,relu,12,0.5,50,40,3,random_uniform,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.Nadam'>,triangle
200,0.25860434365377094,0.7727854680596736,0.9064327541150545,0.47775552560336626,0.47855507189304985,0.7512562832041602,relu,12,0.5,200,20,3,random_uniform,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.Adadelta'>,funnel
100,0.06012879959062526,0.80035926863464,0.8538011695906432,0.10825057136802817,0.4466683765751633,0.6834170908185105,elu,20,0.8,100,20,4,random_uniform,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Nadam'>,brick
100,5.369349621889884,0.0,0.6608187078732496,1.750485101237369,0.11185837061560933,0.6055276354952673,relu,20,0.8,100,20,3,glorot_uniform,sigmoid,binary_crossentropy,1.25,dense,<class 'keras.optimizers.Adadelta'>,triangle
50,0.14713036600086424,0.0,0.6608187078732496,0.17751987615422388,0.29178364642301396,0.5628140679555922,elu,20,0.8,50,20,0,glorot_uniform,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Nadam'>,brick
200,5.466956361692551,0.0,0.6608187183302049,6.236649949346955,0.0,0.6130653308264574,elu,44,0.1,200,40,0,glorot_uniform,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.SGD'>,triangle
100,0.14713036517302194,0.0,0.6608187183302049,0.17961926855633606,0.04410093506077426,0.5854271332822253,relu,44,0.5,100,40,4,glorot_normal,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Adadelta'>,brick
150,0.2366331401989082,0.7793508764596013,0.8888888833118461,0.18099414815555265,0.8905663780830614,0.9221105380872985,relu,28,0.1,150,40,5,glorot_uniform,sigmoid,binary_crossentropy,1.25,dense,<class 'keras.optimizers.Adadelta'>,brick
200,0.3123374019275632,0.7529964837414479,0.894736837922481,0.28133942089488156,0.8399089766507173,0.8919597957002458,elu,20,0.5,200,10,0,glorot_normal,sigmoid,binary_crossentropy,1.25,dense,<class 'keras.optimizers.Nadam'>,brick
150,5.466956305922124,0.0,0.6608187137988576,6.392189045048239,0.2695749524849743,0.5577889444240972,elu,12,0.8,150,40,5,glorot_normal,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Adam'>,brick
200,0.020883073823064244,0.907323972523561,0.9415204608649538,0.0134617651733172,0.9444279733614706,0.9623115482042782,elu,20,0.0,200,10,3,random_normal,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Nadam'>,triangle
100,0.268984416336344,0.6675577550603632,0.8830409342782539,0.2138348275084217,0.8630178612680292,0.9145728667177747,elu,12,0.1,100,10,5,glorot_normal,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.Nadam'>,brick
100,0.1471303697043692,0.0,0.660818716587379,0.11426019043329373,0.02451651958963979,0.6155778861525071,relu,28,0.8,100,20,5,glorot_normal,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Nadam'>,funnel
150,0.027351847435950236,0.8674299145302578,0.9298245586149874,0.021794101803232425,0.9188281171884968,0.9422110468897987,relu,20,0.0,150,10,2,glorot_normal,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.Adam'>,brick
200,0.31920226467283147,0.7683454908822712,0.8771929835018358,0.1754015515740942,0.8985162116774362,0.9221105425801109,elu,36,0.1,200,30,5,glorot_uniform,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.Nadam'>,brick
50,0.04564764974257576,0.7988911190925286,0.8888888902831495,0.07745322858418652,0.6830306110070579,0.7763819116443845,elu,20,0.1,50,10,4,glorot_normal,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.SGD'>,brick
200,0.22472309830737414,0.7343003551165262,0.883040938461036,0.11375069413240531,0.9267656177132573,0.9472361856968559,relu,12,0.0,200,40,3,glorot_uniform,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Nadam'>,triangle
150,0.0678067039807289,0.0,0.660818716587379,0.09587876483723147,0.0,0.6130653251355617,relu,28,0.5,150,30,1,random_uniform,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Adadelta'>,funnel
50,5.466956305922124,0.0,0.6608187137988576,5.913128769480919,0.0,0.61306532813077,elu,12,0.8,50,30,0,glorot_normal,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.SGD'>,brick
100,10.53502653356184,0.4907657237429368,0.33918128829253347,6.636762155959355,0.40153995770305845,0.48492461884740606,elu,12,0.5,100,10,0,glorot_normal,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.SGD'>,triangle
200,0.14713036700298912,0.0,0.6608187211187262,0.1736778536034589,0.06555143006183395,0.5778894481347434,relu,36,0.8,200,30,1,glorot_uniform,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.Nadam'>,brick
50,5.466956236209088,0.0,0.660818716587379,6.2357669942942096,0.02361457506615912,0.6130653209422701,relu,28,0.1,50,20,0,glorot_normal,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.SGD'>,triangle
200,0.6454276034706518,0.0,0.6608187211187262,0.6692517616940503,0.009521288713019098,0.6105527587272414,relu,36,0.8,200,10,4,random_uniform,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.SGD'>,brick
50,0.14713036600086424,0.0,0.6608187078732496,0.16784487305274562,0.0,0.6130653251355617,elu,20,0.1,50,30,1,random_uniform,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Adam'>,brick
150,0.1106609749166589,0.0,0.660818716587379,0.1142885139839134,0.0,0.6130653272322075,relu,28,0.1,150,10,5,random_uniform,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.SGD'>,funnel
50,5.466956361692551,0.0,0.6608187183302049,6.236649973308621,0.0,0.6130653218408326,relu,44,0.0,50,40,3,glorot_normal,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.SGD'>,brick
200,0.18349395091073556,0.8773275341903954,0.9239766040043524,0.1511694836575332,0.9054460100193119,0.9346733632399209,elu,20,0.1,200,20,1,glorot_normal,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.Adadelta'>,brick
50,0.18662099383379283,0.5001515275553653,0.33918128515544693,0.06151670565707001,0.7833017940497279,0.8467336719359585,relu,36,0.0,50,20,3,random_normal,sigmoid,logcosh,1,dense,<class 'keras.optimizers.SGD'>,triangle
50,0.2926919028947228,0.8023478451528048,0.8947368326940035,0.3171287948761753,0.8356229357383959,0.879396986721748,elu,36,0.1,50,40,3,random_normal,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.SGD'>,funnel
200,0.29446978056639955,0.8288067014593827,0.8713450288912009,0.24689335754169292,0.8660267588481232,0.8944723504272538,relu,44,0.0,200,20,5,glorot_uniform,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.SGD'>,brick
50,3.1704663100995516,0.47410996964103297,0.795321640215422,4.53120209583685,0.5215089279203559,0.6909547732703051,elu,36,0.5,50,20,0,random_normal,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.Adam'>,brick
100,5.466956361692551,0.0,0.6608187183302049,6.2362085850394555,0.013006205909216225,0.6130653218408326,elu,44,0.5,100,30,0,glorot_normal,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.Adadelta'>,funnel
100,0.03545043391191907,0.706620054286823,0.8947368504708273,0.03795398868054114,0.8127550539658897,0.8969849270192822,elu,12,0.1,100,10,3,glorot_uniform,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.Adadelta'>,triangle
200,0.14713036700298912,0.0,0.6608187211187262,0.2087556361852579,0.4385534818448014,0.5175879441913048,relu,36,0.5,200,10,0,glorot_uniform,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.SGD'>,triangle
50,0.6527455166766518,0.0,0.6608187211187262,0.6754418635488155,0.0419128585101372,0.618090460048848,relu,36,0.8,50,20,4,random_uniform,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.SGD'>,triangle
50,0.6474754120174208,0.0,0.6608187211187262,0.6732193570041177,0.0,0.6130653320245407,relu,36,0.8,50,40,3,random_normal,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.Adam'>,triangle
150,0.030320968238939122,0.8416444471007899,0.9122806850232577,0.035289003031712084,0.8675125894235007,0.9045226067753892,relu,28,0.5,150,20,2,random_uniform,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.Adam'>,brick
150,0.2866505421044534,0.4907657237429368,0.33918128829253347,0.26593603261152104,0.5459164818327631,0.38693467201899046,elu,12,0.0,150,40,1,glorot_uniform,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.SGD'>,triangle
150,0.6531929792019359,0.0,0.6608187183302049,0.7064019576388987,0.0,0.6080402057973584,relu,44,0.5,150,40,2,glorot_normal,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Adam'>,funnel
100,0.10950093019252632,0.0,0.660818716587379,0.11373534701277863,0.0,0.6130653261838845,relu,28,0.0,100,10,5,random_uniform,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Adadelta'>,triangle
200,0.03687561492909465,0.8457810704471075,0.9005848078699837,0.03274079462766048,0.8658015575241204,0.909547739292509,elu,44,0.0,200,20,4,random_uniform,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.SGD'>,brick
150,0.032050500615712324,0.8606515903221933,0.9181286577592817,0.031265208006242114,0.8792548871519578,0.9170854307299283,relu,12,0.1,150,20,4,random_normal,sigmoid,logcosh,1,dense,<class 'keras.optimizers.SGD'>,brick
100,0.6452799439430237,0.0,0.660818716587379,0.6674889904170779,0.0,0.6130653188456243,elu,28,0.0,100,20,4,glorot_normal,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.SGD'>,funnel
200,0.2799306830816102,0.4907657237429368,0.33918128829253347,0.12173031352872225,0.11553002062754415,0.6055276330991007,elu,12,0.8,200,10,3,glorot_uniform,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Adadelta'>,triangle
200,10.535026762220594,0.49677590354841356,0.3391812844583166,4.944108347197873,0.6252597157080569,0.625628138307351,elu,20,0.5,200,20,0,random_normal,sigmoid,binary_crossentropy,1.25,dense,<class 'keras.optimizers.Nadam'>,triangle
100,0.03261739193129609,0.817330881517533,0.9005848029900713,0.03262915231998841,0.8605389553098822,0.9045226118672434,elu,44,0.1,100,20,2,random_normal,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Nadam'>,triangle
200,0.644849966144004,0.0,0.6608187183302049,0.6647979584171544,0.030827211974254205,0.6130653233384368,elu,44,0.8,200,40,4,random_uniform,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.SGD'>,funnel
100,0.04923821715583578,0.763814201480464,0.8771929922159653,0.04185839254647755,0.8414655878915259,0.8894472412727586,elu,28,0.1,100,20,5,glorot_uniform,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.Adam'>,triangle
150,0.2268764665804746,0.8310219624586273,0.9239766095813952,0.12830118759953238,0.917178607166712,0.9447236258779937,relu,12,0.0,150,30,3,glorot_normal,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Nadam'>,brick
100,0.14234639207522073,0.0,0.6608187137988576,0.1549703923601601,0.2072613953645505,0.5753768805283398,elu,12,0.5,100,10,5,glorot_normal,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Adam'>,brick
200,0.14713036700298912,0.0,0.6608187211187262,0.16784487552379243,0.0,0.6130653320245407,elu,36,0.1,200,30,0,random_uniform,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.SGD'>,triangle
100,0.10819064708132493,0.0,0.6608187211187262,0.11315511421642112,0.0,0.6130653173480202,relu,36,0.8,100,10,3,random_uniform,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Adam'>,funnel
200,0.14713036517302194,0.0,0.6608187183302049,0.17786214474457593,0.17755908642581958,0.5904522616060535,elu,44,0.5,200,20,3,glorot_uniform,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Adadelta'>,brick
