round_epochs,val_loss,val_f1score,val_acc,loss,f1score,acc,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,kernel_initializer,last_activation,losses,lr,network,optimizer,shapes
100,0.10793126814455782,0.0,0.7511848344057093,0.11727268730768195,0.07744601607165265,0.7273466069734179,relu,128,0.7,100,128,5,random_uniform,sigmoid,logcosh,4,dense,<class 'keras.optimizers.Nadam'>,brick
100,0.8209637867895913,0.5099260648279959,0.7582938381845917,0.1716577357868749,0.8581471276060443,0.9252336446418359,elu,64,0.0,100,256,0,glorot_normal,sigmoid,binary_crossentropy,3,dense,<class 'keras.optimizers.Adam'>,triangle
100,0.07176086235950344,0.6125898392279566,0.7492890993000771,0.07156991898674443,0.6303090000239778,0.7791548154548822,relu,256,0.8,100,128,4,glorot_normal,sigmoid,logcosh,2,dense,<class 'keras.optimizers.Adam'>,triangle
100,0.06990249918252936,0.3015027256514789,0.7824644543548331,0.07549474308738763,0.32757929114004986,0.7629012599654045,elu,64,0.3,100,256,0,random_normal,sigmoid,logcosh,0.09,dense,<class 'keras.optimizers.SGD'>,brick
150,0.5038401465280361,0.5822000647325651,0.7781990528671663,0.38516427544450815,0.6492553309956395,0.8104429094590874,relu,128,0.6,150,256,4,glorot_uniform,sigmoid,binary_crossentropy,3,dense,<class 'keras.optimizers.Adam'>,brick
100,0.6294171050261547,0.0,0.7511848343492119,0.591411130474816,0.12835053194349058,0.7015440877449798,elu,32,0.8,100,128,5,glorot_normal,sigmoid,binary_crossentropy,2,dense,<class 'keras.optimizers.Nadam'>,triangle
150,0.061755669851438696,0.5614484274556851,0.8066350708640582,0.056815791227247406,0.6437664579347303,0.8273059730605351,relu,32,0.0,150,128,4,glorot_normal,sigmoid,logcosh,2,dense,<class 'keras.optimizers.SGD'>,brick
200,0.07322104597967383,0.0,0.7511848344057093,0.08604567276358556,0.0,0.7269402678688093,relu,128,0.8,200,64,4,glorot_uniform,sigmoid,logcosh,2,dense,<class 'keras.optimizers.Adam'>,funnel
150,0.4538750063751546,0.5661618748547341,0.8194312793383666,0.42038910251378725,0.5572681030889005,0.7968305567811534,elu,32,0.6,150,64,2,glorot_normal,sigmoid,binary_crossentropy,3,dense,<class 'keras.optimizers.Adadelta'>,brick
150,0.44822017327304137,0.5566736613969667,0.8146919437494323,0.42650767401532885,0.5527485459255814,0.7830150346599037,relu,64,0.7,150,64,1,glorot_normal,sigmoid,binary_crossentropy,5,dense,<class 'keras.optimizers.Adam'>,brick
200,0.7415440796110867,0.5547539816083501,0.7620853087348396,0.2798513414861225,0.7410942740384179,0.8535148311998243,relu,64,0.3,200,256,4,random_normal,sigmoid,binary_crossentropy,2,dense,<class 'keras.optimizers.Nadam'>,triangle
200,0.10356338096173454,0.0,0.7511848344057093,0.10547932262514627,0.0028689198259510967,0.7267370986192511,relu,256,0.8,200,64,1,glorot_normal,sigmoid,logcosh,0.09,dense,<class 'keras.optimizers.Adam'>,funnel
200,0.4370677873986592,0.5795579797283733,0.8094786727597928,0.3749277899053125,0.6680950837763089,0.83279154800584,elu,64,0.7,200,256,5,random_uniform,sigmoid,binary_crossentropy,0.09,dense,<class 'keras.optimizers.Nadam'>,brick
100,0.06167435537299839,0.5969547033309937,0.8075829386146147,0.06871016030508248,0.5800295207666121,0.7919544899478186,relu,128,0.3,100,128,2,random_normal,sigmoid,logcosh,3,dense,<class 'keras.optimizers.SGD'>,triangle
200,0.060444887300238226,0.6015574013452394,0.8175355452496859,0.06437841144514152,0.5977619688523489,0.8013002842919026,elu,256,0.0,200,256,2,glorot_normal,sigmoid,logcosh,2,dense,<class 'keras.optimizers.SGD'>,triangle
150,0.06376906065579274,0.5746238287591257,0.8165876783465887,0.06296624290790562,0.5266327434126704,0.7970337259822723,relu,64,0.7,150,64,0,glorot_normal,sigmoid,logcosh,5,dense,<class 'keras.optimizers.Nadam'>,brick
200,0.07563416217740677,0.5288332430107333,0.78293838930356,0.043445781469708386,0.7565318561094362,0.8785046727518782,relu,64,0.0,200,128,4,random_uniform,sigmoid,logcosh,2,dense,<class 'keras.optimizers.Nadam'>,triangle
150,0.06734652308773656,0.09622914452123416,0.7630331751859584,0.0827564056607002,0.3002239837667313,0.7559934986989123,elu,128,0.8,150,256,2,random_normal,sigmoid,logcosh,4,dense,<class 'keras.optimizers.Adadelta'>,funnel
100,0.5138304030160769,0.6235521027262177,0.7748815159662075,0.4159992444277875,0.6306158831234823,0.8065826900360885,relu,256,0.6,100,128,4,glorot_uniform,sigmoid,binary_crossentropy,2,dense,<class 'keras.optimizers.Adam'>,triangle
150,0.09537306931487757,0.5297430309639158,0.7483412320579963,0.022792327022864923,0.8793770690266556,0.934376270099657,elu,256,0.0,150,128,4,glorot_uniform,sigmoid,logcosh,5,dense,<class 'keras.optimizers.Nadam'>,funnel
150,0.06198470308599879,0.5978383100428287,0.8184834120962857,0.06164455995696291,0.6383021764762999,0.815115806655349,elu,256,0.8,150,128,1,random_uniform,sigmoid,logcosh,2,dense,<class 'keras.optimizers.Adam'>,triangle
200,0.0683712897283771,0.5984322960342842,0.8066350708640582,0.07546611460230787,0.6189935285838722,0.7732629012112112,relu,32,0.6,200,128,2,random_normal,sigmoid,logcosh,4,dense,<class 'keras.optimizers.Nadam'>,brick
150,0.06779486455764816,0.6119484187867404,0.7966824646244682,0.07560416468756317,0.609105285555306,0.7681836653220755,relu,32,0.6,150,64,4,random_uniform,sigmoid,logcosh,5,dense,<class 'keras.optimizers.Adam'>,triangle
100,0.4217628242845219,0.5764880700698961,0.8104265405103493,0.38304481744669355,0.6194338731192225,0.8167411624440717,relu,256,0.6,100,128,0,random_uniform,sigmoid,binary_crossentropy,3,dense,<class 'keras.optimizers.Adam'>,funnel
150,0.45288277875755634,0.5667819368048301,0.8165876775556266,0.34690891961313175,0.6749077658980709,0.8346200734074162,relu,256,0.0,150,64,0,glorot_normal,sigmoid,binary_crossentropy,2,dense,<class 'keras.optimizers.Adadelta'>,funnel
150,0.08869821630524233,0.5847454975566593,0.7407582932173923,0.04486770521166702,0.7563179919555971,0.8738317759915708,elu,256,0.0,150,128,2,random_uniform,sigmoid,logcosh,3,dense,<class 'keras.optimizers.Adadelta'>,triangle
100,0.07577312977816822,0.5296493673211591,0.7872037916951835,0.04382416879177723,0.7473756197941396,0.8740349449989322,relu,32,0.3,100,256,0,random_normal,sigmoid,logcosh,3,dense,<class 'keras.optimizers.Nadam'>,funnel
150,0.4413862413139705,0.5553069197171108,0.8099526060136009,0.40547684402981216,0.5599088779507203,0.7956115401212591,elu,64,0.6,150,64,4,glorot_normal,sigmoid,binary_crossentropy,2,dense,<class 'keras.optimizers.Adam'>,brick
150,0.06888707063350633,0.10034396035411347,0.7644549756818473,0.08547789716396037,0.24642266469338908,0.747663551716725,elu,128,0.8,150,64,2,random_uniform,sigmoid,logcosh,0.09,dense,<class 'keras.optimizers.Nadam'>,funnel
100,0.08867306225531474,0.0,0.7511848344057093,0.09353346697916494,0.0,0.7269402681352258,relu,64,0.6,100,128,2,random_uniform,sigmoid,logcosh,0.09,dense,<class 'keras.optimizers.Adadelta'>,funnel
100,0.060015411717349317,0.6086734587547339,0.8203791471454205,0.06343106748078325,0.5965847158906713,0.8025193009517969,elu,128,0.0,100,128,1,glorot_normal,sigmoid,logcosh,5,dense,<class 'keras.optimizers.SGD'>,triangle
200,0.4090878755842905,0.6100627822333603,0.8213270139920203,0.4046173923895253,0.6068106380869149,0.8071921981238389,relu,256,0.7,200,256,0,random_uniform,sigmoid,binary_crossentropy,0.09,dense,<class 'keras.optimizers.Nadam'>,triangle
200,0.5616957385393115,0.0,0.7511848343492119,0.592723631606941,0.1351537316589518,0.7287687932219461,elu,32,0.6,200,128,4,glorot_normal,sigmoid,binary_crossentropy,4,dense,<class 'keras.optimizers.Nadam'>,funnel
150,1.6541503351446576,0.4648641637151275,0.7497630329493663,0.1144314263226394,0.8948078570158585,0.9447379112728046,elu,32,0.0,150,256,5,glorot_normal,sigmoid,binary_crossentropy,2,dense,<class 'keras.optimizers.Adam'>,triangle
100,0.4129643534597062,0.6012100605038105,0.8104265396063927,0.41943414858665373,0.5936963196112731,0.8025193009275772,elu,128,0.6,100,256,5,glorot_normal,sigmoid,binary_crossentropy,4,dense,<class 'keras.optimizers.SGD'>,brick
100,0.06389194749542887,0.5762954888185619,0.815165876551262,0.06665350528860034,0.578033816785359,0.7925639982051067,relu,256,0.7,100,128,2,random_uniform,sigmoid,logcosh,4,dense,<class 'keras.optimizers.Nadam'>,brick
100,0.4167470341610118,0.5585533795763531,0.8222748812341012,0.42910274743355664,0.4974317367921656,0.7895164567733479,relu,32,0.8,100,64,0,random_uniform,sigmoid,binary_crossentropy,2,dense,<class 'keras.optimizers.Adam'>,triangle
100,0.10793126935218748,0.0,0.7511848343492119,0.11844809926147143,0.0,0.7269402681352258,elu,32,0.3,100,128,4,random_normal,sigmoid,logcosh,5,dense,<class 'keras.optimizers.Nadam'>,brick
150,0.4275518552951903,0.5587479492499365,0.8156398097485728,0.4456910964000133,0.5262902989129815,0.7824055265479338,elu,64,0.3,150,256,5,glorot_uniform,sigmoid,binary_crossentropy,4,dense,<class 'keras.optimizers.SGD'>,funnel
200,0.40766202417595127,0.6060302386351671,0.8218009476413094,0.41444189072091225,0.5978156507426963,0.8027224703951126,relu,256,0.6,200,256,0,random_uniform,sigmoid,binary_crossentropy,4,dense,<class 'keras.optimizers.SGD'>,funnel
200,0.06540084924743074,0.5513967703868993,0.8127962086438003,0.05869956283986399,0.6004773607369314,0.8169443314998724,elu,32,0.6,200,64,0,random_uniform,sigmoid,logcosh,3,dense,<class 'keras.optimizers.Adam'>,triangle
200,0.06673458496117479,0.6158917966047169,0.8033175353190345,0.07561101900373518,0.6106941591719698,0.7673709875003732,relu,32,0.8,200,64,2,glorot_normal,sigmoid,logcosh,2,dense,<class 'keras.optimizers.Nadam'>,brick
100,0.06690543207794569,0.0,0.7511848344057093,0.07975745371254127,0.3397635912105641,0.7563998376097635,relu,64,0.6,100,128,5,glorot_normal,sigmoid,logcosh,2,dense,<class 'keras.optimizers.Adam'>,funnel
200,0.07528635254262182,0.551476572644654,0.8099526060136009,0.07978980393670818,0.5865432422536991,0.7592442095982065,relu,64,0.8,200,64,4,random_normal,sigmoid,logcosh,5,dense,<class 'keras.optimizers.Adam'>,brick
150,0.0821374553427877,0.5830281829382006,0.6966824642854844,0.0697217396740892,0.627644002473921,0.7923608285922531,relu,64,0.8,150,128,5,glorot_uniform,sigmoid,logcosh,3,dense,<class 'keras.optimizers.Adadelta'>,brick
200,0.06297097893970273,0.49844407023976767,0.8066350713160366,0.07896449491048625,0.3938318818795492,0.7612759042251211,elu,128,0.6,200,64,2,random_normal,sigmoid,logcosh,0.09,dense,<class 'keras.optimizers.Adadelta'>,funnel
100,0.42355120707462185,0.5766644531516667,0.8094786736072522,0.40332198782405054,0.6054001028389526,0.8086143842512686,elu,256,0.6,100,64,2,random_normal,sigmoid,binary_crossentropy,5,dense,<class 'keras.optimizers.Adadelta'>,triangle
150,0.06485465678841017,0.5701055364586166,0.8047393367188802,0.0578432848986597,0.679873406233123,0.8232425846301749,elu,64,0.6,150,128,1,random_normal,sigmoid,logcosh,3,dense,<class 'keras.optimizers.Nadam'>,triangle
150,0.060851213964523296,0.5972064733505249,0.8170616116003968,0.06678974290886627,0.579957302485671,0.7921576593669146,elu,256,0.7,150,256,0,random_normal,sigmoid,logcosh,3,dense,<class 'keras.optimizers.SGD'>,triangle
150,0.41235593399165366,0.606427126247171,0.819905213044153,0.4507893765180976,0.4932290647437736,0.7754977652330023,elu,256,0.8,150,256,5,random_uniform,sigmoid,binary_crossentropy,0.09,dense,<class 'keras.optimizers.Adam'>,triangle
150,0.42050780956214073,0.5788230512661956,0.8151658770032404,0.4254066392155693,0.4863292149948134,0.78728159250936,elu,128,0.8,150,64,0,glorot_normal,sigmoid,binary_crossentropy,4,dense,<class 'keras.optimizers.Adam'>,brick
150,0.4575360949005561,0.0,0.7511848343492119,0.5332557194264911,0.24222930910407117,0.7464445348872929,elu,32,0.8,150,256,2,random_uniform,sigmoid,binary_crossentropy,5,dense,<class 'keras.optimizers.SGD'>,funnel
200,0.42373977698986,0.5582677587231188,0.8218009476413094,0.4377402405291251,0.4682994115551232,0.7874847619526757,relu,64,0.8,200,64,0,glorot_uniform,sigmoid,binary_crossentropy,3,dense,<class 'keras.optimizers.Nadam'>,brick
200,0.5041614369758497,0.0,0.7511848344057093,0.4607412590819711,0.0,0.7269402678688093,relu,64,0.3,200,256,5,random_uniform,sigmoid,binary_crossentropy,5,dense,<class 'keras.optimizers.Adadelta'>,funnel
150,0.4802304409691508,0.5733024890388922,0.7862559240011242,0.3131261052202762,0.709024562795973,0.8524989839832456,relu,64,0.0,150,128,1,glorot_uniform,sigmoid,binary_crossentropy,5,dense,<class 'keras.optimizers.SGD'>,triangle
100,0.062172931877640183,0.617323108645977,0.8061611372147691,0.06591344557850887,0.6053802342688054,0.8002844370511042,relu,64,0.3,100,256,5,glorot_normal,sigmoid,logcosh,5,dense,<class 'keras.optimizers.SGD'>,triangle
150,0.5025634028335318,0.0,0.7511848344057093,0.5608796485310306,0.0,0.7269402680867865,relu,256,0.7,150,64,1,glorot_uniform,sigmoid,binary_crossentropy,5,dense,<class 'keras.optimizers.Adam'>,funnel
200,0.8953734544781147,0.5173808478631114,0.7744075831643779,0.23672984332173203,0.794933765484811,0.8886631453536188,elu,64,0.3,200,256,0,random_normal,sigmoid,binary_crossentropy,5,dense,<class 'keras.optimizers.Adam'>,brick
200,0.07775557015038215,0.5533156115861866,0.7772511850601124,0.040542221525574254,0.7778469309822325,0.8841934171404988,elu,256,0.3,200,256,2,glorot_normal,sigmoid,logcosh,5,dense,<class 'keras.optimizers.Adadelta'>,triangle
100,0.0672169171520884,0.5791796273529812,0.7981042647813734,0.057015600393623515,0.676670705216147,0.8236489230566323,elu,64,0.6,100,256,0,random_normal,sigmoid,logcosh,5,dense,<class 'keras.optimizers.Nadam'>,triangle
200,1.460128136607708,0.47773329703163764,0.7635071087787502,0.1820950412752666,0.8406737502974643,0.9187322226979295,elu,32,0.0,200,64,5,glorot_uniform,sigmoid,binary_crossentropy,3,dense,<class 'keras.optimizers.Nadam'>,brick
100,0.49770757603984306,0.5159931134273655,0.8094786723643118,0.3942108946159476,0.5851427748260436,0.7860625765033972,elu,64,0.6,100,256,1,glorot_uniform,sigmoid,binary_crossentropy,3,dense,<class 'keras.optimizers.Nadam'>,brick
100,1.1988272840942817,0.5088273185124329,0.7526066357490576,0.20212121240640257,0.8206119943033239,0.9032913447879573,elu,64,0.0,100,64,1,random_uniform,sigmoid,binary_crossentropy,5,dense,<class 'keras.optimizers.Nadam'>,triangle
100,0.0930504743239326,0.48675537064177166,0.7573459713944891,0.028281248181041108,0.8422941584404965,0.9215765949043497,elu,32,0.0,100,256,1,random_uniform,sigmoid,logcosh,2,dense,<class 'keras.optimizers.Nadam'>,brick
150,0.0741798984213463,0.0,0.7511848343492119,0.08801608351019523,0.0,0.7269402682563242,relu,32,0.8,150,128,4,glorot_normal,sigmoid,logcosh,3,dense,<class 'keras.optimizers.Adam'>,funnel
200,0.08907792345042477,0.5003008446987206,0.7781990519632095,0.020873968697984448,0.8805163738350711,0.9420967085097002,relu,32,0.0,200,64,2,glorot_uniform,sigmoid,logcosh,4,dense,<class 'keras.optimizers.Adadelta'>,triangle
150,0.09079540376838349,0.0,0.7511848343492119,0.09705274309607262,0.0,0.7269402681110061,relu,32,0.8,150,64,4,random_normal,sigmoid,logcosh,0.09,dense,<class 'keras.optimizers.SGD'>,funnel
200,0.10793126904851452,0.0,0.7511848344057093,0.0977683756947033,0.0,0.725721251669089,relu,64,0.8,200,256,4,random_normal,sigmoid,logcosh,2,dense,<class 'keras.optimizers.Nadam'>,triangle
100,0.06091256068216116,0.584055291306916,0.819905213044153,0.06929299101681546,0.5414824074044163,0.7848435596013059,elu,64,0.8,100,128,0,glorot_normal,sigmoid,logcosh,3,dense,<class 'keras.optimizers.SGD'>,funnel
200,0.5713991825614495,0.0,0.7511848344057093,0.5913122200907754,0.0,0.7269402678445895,relu,256,0.3,200,64,4,random_uniform,sigmoid,binary_crossentropy,0.09,dense,<class 'keras.optimizers.SGD'>,brick
200,0.47378858005831026,0.0,0.7511848344057093,0.5438840279778733,0.22828559573226612,0.7450223483239088,elu,256,0.7,200,128,1,random_normal,sigmoid,binary_crossentropy,3,dense,<class 'keras.optimizers.SGD'>,funnel
200,0.07283239292589974,0.6093374069833077,0.7644549765293067,0.07339846757261408,0.6019162412873617,0.7931735066319325,elu,32,0.8,200,128,4,glorot_uniform,sigmoid,logcosh,3,dense,<class 'keras.optimizers.Adadelta'>,brick
150,0.5620951600549345,0.0,0.7511848344057093,0.5864673023154124,0.0,0.7269402682805439,relu,64,0.0,150,128,5,glorot_normal,sigmoid,binary_crossentropy,5,dense,<class 'keras.optimizers.Nadam'>,brick
200,0.06053958480109536,0.6109442223869794,0.8199052134961313,0.06651945763041653,0.5757720032052168,0.7937830151314176,relu,64,0.6,200,128,1,random_normal,sigmoid,logcosh,4,dense,<class 'keras.optimizers.SGD'>,brick
200,0.06266059885375308,0.5745469088237998,0.8189573465930342,0.06095634404174781,0.5992712258130057,0.8116619262158604,relu,64,0.7,200,64,0,glorot_uniform,sigmoid,logcosh,3,dense,<class 'keras.optimizers.Adam'>,triangle
200,0.4259126881287561,0.5539916382581702,0.8127962092087732,0.42646290811761906,0.5242633340272512,0.7765136124253612,elu,256,0.8,200,128,2,random_uniform,sigmoid,binary_crossentropy,2,dense,<class 'keras.optimizers.Nadam'>,triangle
150,0.0651475173249064,0.5777553361174055,0.7962085314836548,0.06062373655482261,0.6466573043743414,0.8108492481519614,relu,256,0.6,150,128,2,glorot_normal,sigmoid,logcosh,5,dense,<class 'keras.optimizers.Adam'>,brick
150,0.08737003218506184,0.0,0.7511848344057093,0.09299861401476932,0.0,0.7269402680625667,relu,64,0.8,150,256,5,random_normal,sigmoid,logcosh,2,dense,<class 'keras.optimizers.Adam'>,funnel
200,0.07205725831301857,0.07902671578936102,0.759715640092913,0.08309312837182482,0.26711291530082887,0.7456318566296363,elu,64,0.6,200,64,1,random_normal,sigmoid,logcosh,0.09,dense,<class 'keras.optimizers.SGD'>,triangle
200,0.06623155246554958,0.5816083468532111,0.8000000006779675,0.06328024861411513,0.6476080560771394,0.7974400648931235,elu,128,0.7,200,128,1,random_uniform,sigmoid,logcosh,4,dense,<class 'keras.optimizers.Nadam'>,brick
150,0.07578956496800292,0.5498720271892458,0.7890995258403616,0.04444269750347495,0.7641970431935443,0.8770824866002287,elu,256,0.3,150,256,4,random_uniform,sigmoid,logcosh,3,dense,<class 'keras.optimizers.Adam'>,funnel
100,0.10793125458520736,0.0,0.7511848344057093,0.11844807861418997,0.0,0.7269402678688093,elu,256,0.8,100,128,5,glorot_uniform,sigmoid,logcosh,4,dense,<class 'keras.optimizers.Nadam'>,brick
150,0.7559149904273698,0.5579660301524881,0.7744075827123994,0.29347334262657243,0.7373202083944935,0.8565623733339538,relu,128,0.3,150,128,4,random_uniform,sigmoid,binary_crossentropy,2,dense,<class 'keras.optimizers.Adam'>,triangle
100,0.42307954568998507,0.5323860553486087,0.806635071768015,0.47712636713282164,0.4213401812610467,0.7594473787993253,elu,256,0.6,100,64,4,random_uniform,sigmoid,binary_crossentropy,3,dense,<class 'keras.optimizers.SGD'>,brick
200,0.06412120442396092,0.5325059437073802,0.8194312793383666,0.06453341053710242,0.5573569638416177,0.7878911010815041,relu,32,0.7,200,64,0,glorot_uniform,sigmoid,logcosh,5,dense,<class 'keras.optimizers.Nadam'>,funnel
200,0.09230952831382436,0.48697905212782006,0.7649289097266174,0.024128013302953152,0.8696210612276132,0.9347826087198718,elu,32,0.0,200,128,1,random_normal,sigmoid,logcosh,4,dense,<class 'keras.optimizers.Adadelta'>,triangle
150,0.43286824288526415,0.5787530017690071,0.8222748816295823,0.41165028473120885,0.5782066163664085,0.8065826898423311,elu,32,0.8,150,256,0,random_uniform,sigmoid,binary_crossentropy,2,dense,<class 'keras.optimizers.Adadelta'>,triangle
150,0.061202855062145754,0.5796024292001227,0.8142180097046622,0.06927087368373219,0.5322134289156368,0.7807801708076505,elu,64,0.3,150,64,5,random_normal,sigmoid,logcosh,2,dense,<class 'keras.optimizers.SGD'>,brick
100,0.07387954387902083,0.0,0.7511848343492119,0.08760697801802905,0.0,0.7269402681836652,relu,32,0.6,100,64,1,glorot_normal,sigmoid,logcosh,3,dense,<class 'keras.optimizers.Nadam'>,funnel
100,0.08996268063783645,0.0,0.7511848344057093,0.0850537039493943,0.0,0.7269402680867865,relu,64,0.7,100,64,5,glorot_normal,sigmoid,logcosh,3,dense,<class 'keras.optimizers.SGD'>,triangle
200,0.5569022611984145,0.5442333321435756,0.779146919713766,0.23955885488925935,0.8043515149871783,0.8953677365228637,relu,64,0.0,200,128,1,random_normal,sigmoid,binary_crossentropy,0.09,dense,<class 'keras.optimizers.Nadam'>,brick
200,0.07474846611090746,0.5550692138513682,0.7881516581463023,0.04229693801612667,0.7695582687055518,0.8809427064591818,relu,256,0.3,200,128,0,random_uniform,sigmoid,logcosh,5,dense,<class 'keras.optimizers.Nadam'>,brick
150,0.062444100892656784,0.5740406601349889,0.810426540058371,0.06655222890775216,0.6260209326964963,0.797033726466666,elu,64,0.7,150,64,4,glorot_uniform,sigmoid,logcosh,2,dense,<class 'keras.optimizers.Adam'>,brick
100,0.6001093523762238,0.5129588911883639,0.7739336494585914,0.2405595102842045,0.7998751776337575,0.8933360420654868,relu,256,0.0,100,128,0,glorot_uniform,sigmoid,binary_crossentropy,5,dense,<class 'keras.optimizers.Adam'>,brick
100,0.06065462951976541,0.586239175208937,0.8180094793509533,0.07014220439530348,0.5415174883829292,0.7803738318725797,elu,256,0.6,100,256,1,glorot_normal,sigmoid,logcosh,3,dense,<class 'keras.optimizers.SGD'>,brick
150,0.5016957241776995,0.5727068388066585,0.8023696680204563,0.35491235346534494,0.6584220314742781,0.8175538399751378,relu,128,0.7,150,256,1,glorot_uniform,sigmoid,binary_crossentropy,3,dense,<class 'keras.optimizers.Adam'>,brick
200,0.4178288552150907,0.5651695008526482,0.8151658764947647,0.39391434386414953,0.5975227741534417,0.8104429094590874,elu,32,0.6,200,128,0,glorot_normal,sigmoid,binary_crossentropy,0.09,dense,<class 'keras.optimizers.Nadam'>,brick
150,0.06113688130090587,0.5551693572252283,0.8146919424499945,0.06010307623501088,0.6222868295207057,0.8151158062436143,elu,256,0.0,150,256,4,glorot_uniform,sigmoid,logcosh,0.09,dense,<class 'keras.optimizers.Adadelta'>,brick
150,0.0603475874563529,0.6079971706697727,0.8194312802988206,0.06499801479258803,0.5984209056357841,0.8004876067850561,elu,256,0.0,150,128,4,random_normal,sigmoid,logcosh,3,dense,<class 'keras.optimizers.SGD'>,brick
200,0.43263827022782997,0.6055237739007054,0.805213270311672,0.49384320920582275,0.3804234988148839,0.7547744819663589,elu,32,0.8,200,64,4,random_uniform,sigmoid,binary_crossentropy,2,dense,<class 'keras.optimizers.Nadam'>,triangle
200,0.4184696220108683,0.526496227375139,0.8156398097485728,0.4642290940060939,0.5104802206055704,0.7830150346599037,elu,256,0.3,200,128,1,random_uniform,sigmoid,binary_crossentropy,3,dense,<class 'keras.optimizers.SGD'>,funnel
200,0.5194171009470501,0.0,0.7511848344057093,0.5467284062028852,0.0,0.7259244213061622,relu,128,0.8,200,64,5,random_uniform,sigmoid,binary_crossentropy,2,dense,<class 'keras.optimizers.Nadam'>,brick
100,0.41137675931103423,0.615161259027454,0.8213270144439987,0.4283857881562684,0.5518437415930567,0.7903291345708305,relu,128,0.6,100,128,1,glorot_uniform,sigmoid,binary_crossentropy,4,dense,<class 'keras.optimizers.SGD'>,brick
200,0.46401232057273106,0.5327596089851234,0.8113744069049709,0.44028306956796903,0.5018312971507665,0.7846403904001871,elu,64,0.7,200,64,5,random_normal,sigmoid,binary_crossentropy,2,dense,<class 'keras.optimizers.Adadelta'>,brick
150,0.09425129639028938,0.5449340347995125,0.7616113737861127,0.026043797639183085,0.8578299095552174,0.9274685087605058,elu,64,0.0,150,256,4,random_normal,sigmoid,logcosh,2,dense,<class 'keras.optimizers.Adadelta'>,brick
150,0.4307441060859445,0.5529599249645432,0.8189573453500938,0.4037877285277054,0.5591370882614024,0.8021129625253395,elu,64,0.7,150,64,0,random_normal,sigmoid,binary_crossentropy,2,dense,<class 'keras.optimizers.Nadam'>,triangle
150,0.08737768361353761,0.48617171292056405,0.7710900471673757,0.02795771489730457,0.8565162456360158,0.9244209669170124,elu,256,0.0,150,64,2,glorot_normal,sigmoid,logcosh,4,dense,<class 'keras.optimizers.Adam'>,triangle
150,0.4148094028940698,0.6025734475438629,0.8113744082609059,0.40236584633310263,0.6030003639412623,0.8071921980996192,elu,128,0.0,150,64,2,random_normal,sigmoid,binary_crossentropy,2,dense,<class 'keras.optimizers.SGD'>,triangle
150,0.10793126814455782,0.0,0.7511848344057093,0.11844809813525609,0.0,0.7269402683047635,elu,128,0.6,150,256,4,glorot_uniform,sigmoid,logcosh,5,dense,<class 'keras.optimizers.Nadam'>,triangle
150,0.5366420932290679,0.0,0.7511848344057093,0.5705701728653781,0.0,0.7269402678688093,elu,256,0.8,150,256,5,random_uniform,sigmoid,binary_crossentropy,3,dense,<class 'keras.optimizers.Adam'>,funnel
200,0.06844309004844648,0.5693948623693385,0.8018957343711672,0.048475526165775724,0.7316606747624546,0.8594067452981772,elu,256,0.6,200,256,0,glorot_uniform,sigmoid,logcosh,5,dense,<class 'keras.optimizers.Adam'>,funnel
150,0.06331859209102476,0.6268401428421527,0.8071090045133473,0.06986295333157125,0.5907554225871254,0.7878911010330647,relu,256,0.3,150,64,5,glorot_uniform,sigmoid,logcosh,0.09,dense,<class 'keras.optimizers.Adadelta'>,brick
100,0.47831514898634636,0.5772193752193903,0.8004739338752783,0.3368411123728374,0.6789041539364257,0.8394961400712132,elu,64,0.3,100,128,0,glorot_normal,sigmoid,binary_crossentropy,3,dense,<class 'keras.optimizers.Adadelta'>,triangle
200,0.44772129567313534,0.5297611737138287,0.7966824642289871,0.36072818403295365,0.6568231659418003,0.8329947176186935,elu,32,0.3,200,128,5,glorot_normal,sigmoid,binary_crossentropy,0.09,dense,<class 'keras.optimizers.Adam'>,brick
200,0.09273300560729764,0.5376686977549187,0.7682464452716412,0.024399972444703693,0.8564931037512217,0.9299065419107566,elu,32,0.0,200,128,5,random_uniform,sigmoid,logcosh,3,dense,<class 'keras.optimizers.Adam'>,funnel
150,0.06479234975802389,0.4053210719643046,0.7971563974827952,0.07703462724749124,0.38993095741287476,0.7527427878238379,relu,256,0.3,150,64,4,glorot_uniform,sigmoid,logcosh,5,dense,<class 'keras.optimizers.SGD'>,funnel
150,0.06146470491920037,0.5893418818288505,0.8170616111484184,0.061655468539414685,0.5735827480472718,0.8019097926460694,relu,128,0.8,150,128,0,random_normal,sigmoid,logcosh,2,dense,<class 'keras.optimizers.Adam'>,brick
200,0.06469581920953724,0.30747269222521667,0.7876777257964509,0.0813419833470534,0.34700357183747443,0.7576188539790216,elu,64,0.7,200,128,2,glorot_uniform,sigmoid,logcosh,0.09,dense,<class 'keras.optimizers.Adadelta'>,funnel
150,0.4165509159248587,0.5808369381167877,0.8180094787859804,0.3970051679801088,0.5903837919864942,0.8106460788539637,elu,32,0.3,150,64,0,glorot_uniform,sigmoid,binary_crossentropy,2,dense,<class 'keras.optimizers.SGD'>,brick
200,0.40802761036637836,0.6130801607647214,0.8232227485891767,0.410561998967764,0.5909206991465001,0.801706623178534,elu,256,0.6,200,256,0,glorot_uniform,sigmoid,binary_crossentropy,4,dense,<class 'keras.optimizers.SGD'>,brick
